location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-11,31,6.351996125886217e-05,1.9762528609135188e-05,2.9739627279923297e-05,0.00010811140236910433,5.8439305576030165e-05,88.0,0.0373745933175087,0.0037527959793806076,0.029616588726639748,0.04663635790348053,0.037394072860479355,72.0,8.328014519065619e-05,0.00011829012510133907,-0.0001829514221753925,0.00046196504263207316,7.252127397805452e-05,156,-2.0073792934417725,0.6312283277511597,-3.301409959793091,0.5263913869857788,-2.0583577156066895,45954,0.0036550520453602076,0.002315451856702566,-0.006266788579523563,0.014231485314667225,0.0036629955284297466,-0.5526762008666992,0.01345759816467762,-0.583392322063446,-0.5160910487174988,-0.5540264844894409,0.015138259157538414,0.0022351029329001904,0.005454567261040211,0.027199970558285713,0.01513292919844389,5,10,284
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-12,37,3.325102079543285e-05,8.477012670482509e-06,2.147896339010913e-05,4.9643698730506e-05,3.267368083470501e-05,154.0,0.03710276633501053,0.0030753053724765778,0.029071006923913956,0.043194301426410675,0.03704826906323433,138.0,6.045182453817688e-05,0.0001146242066170089,-0.00017567396571394056,0.00038832693826407194,7.013759750407189e-05,156,-1.3734350204467773,0.5106971859931946,-2.6505050659179688,0.19149750471115112,-1.370182991027832,0,,,,,,,,,,,,,,,,6,10,285
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-13,0,,,,,,2.0,0.03273607790470123,0.00030857138335704803,0.032427508383989334,0.03304465115070343,0.03273607790470123,0.0,,,,,,156,1.018955945968628,0.5132238268852234,0.2588079869747162,2.5966274738311768,0.8892586827278137,0,,,,,,,,,,,,,,,,0,10,286
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-14,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.02949446253478527,0.1633288711309433,-0.28040534257888794,0.6772114038467407,0.02045997604727745,45954,0.03303476423025131,0.0018327438738197088,0.025274187326431274,0.04079696163535118,0.03305002674460411,-0.6597626209259033,0.006294443737715483,-0.6802883148193359,-0.6441096663475037,-0.6591671705245972,-0.037532757967710495,0.0017965734004974365,-0.04752665385603905,-0.030038708820939064,-0.03752966597676277,1,10,287
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-15,49,5.8740359236253425e-05,1.559779411763884e-05,3.740910688065924e-05,0.00011812705633928999,5.7142173318425193e-05,122.0,0.02956973947584629,0.002157523762434721,0.02397731877863407,0.034114524722099304,0.029534783214330673,69.0,3.0009439797140658e-05,0.00011749663826776668,-0.00022969981364440173,0.0003416736435610801,5.1555223762989044e-05,156,-1.0873095989227295,0.5931614637374878,-2.1296956539154053,1.1114497184753418,-1.2410012483596802,0,,,,,,,,,,,,,,,,2,10,288
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-16,60,4.243324656272307e-05,8.991812137537636e-06,2.1362970073823817e-05,6.385462620528415e-05,4.242706927470863e-05,113.0,0.03108426183462143,0.0035265102051198483,0.022485187277197838,0.042317308485507965,0.030663268640637398,102.0,2.7562709874473512e-05,9.654805035097525e-05,-0.00022699368128087372,0.00027685414534062147,1.8985767383128405e-05,156,-2.0705387592315674,0.5135151147842407,-3.0164051055908203,-0.06690692156553268,-2.1053943634033203,0,,,,,,,,,,,,,,,,3,10,289
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-17,76,4.163008270552382e-05,8.818574315228034e-06,2.3507389414589852e-05,6.334391218842939e-05,4.1969469748437405e-05,156.0,0.034025661647319794,0.0016656582010909915,0.030886845663189888,0.03794349357485771,0.03356996923685074,144.0,2.0485827917582355e-05,0.00010462280624778941,-0.00020394094462972134,0.000292662822175771,1.3405602658167481e-05,156,-1.473986268043518,0.35405614972114563,-2.1528217792510986,-0.5499807596206665,-1.5028326511383057,0,,,,,,,,,,,,,,,,4,10,290
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-18,61,3.4681284887483343e-05,7.796860700182151e-06,1.6573421817156486e-05,5.8176879974780604e-05,3.4674252674449235e-05,156.0,0.03145809471607208,0.0017185377655550838,0.027775444090366364,0.03451293334364891,0.0315835140645504,155.0,0.00010811704851221293,0.0002420714736217633,-0.0007242775172926486,0.0008151832153089345,0.00013419862079899758,153,-0.06128127872943878,0.3354188799858093,-0.8927811980247498,0.9983296394348145,-0.06836462020874023,0,,,,,,,,,,,,,,,,5,10,291
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-19,20,3.240791556891054e-05,7.225673471111804e-06,2.2309352061711252e-05,4.8933798098005354e-05,3.177513281116262e-05,85.0,0.03552147373557091,0.0028603309765458107,0.030120953917503357,0.04063200578093529,0.034930068999528885,35.0,9.685512486612424e-05,0.00012081296154065058,-7.90684498497285e-05,0.00037709271418862045,7.420405017910525e-05,156,0.8132339119911194,1.187044620513916,-0.887584924697876,3.8566200733184814,0.6303207278251648,45954,0.1360464096069336,0.16756120324134827,-0.24781163036823273,0.7769410610198975,0.08416901528835297,0.06696880608797073,0.14819104969501495,-0.48752284049987793,0.563430666923523,0.050899047404527664,-0.13051342964172363,0.15754690766334534,-0.6760457158088684,0.32485005259513855,-0.10937459021806717,6,10,292
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-20,80,3.4060696634696797e-05,9.769069038156886e-06,9.20697766559897e-06,6.036804188624956e-05,3.213814125047065e-05,154.0,0.03609425947070122,0.0024568841326981783,0.030919335782527924,0.04179706051945686,0.03589843958616257,131.0,1.9097973563475534e-05,0.00010113429743796587,-0.00021868516341783106,0.00028438528534024954,1.4504039427265525e-05,156,-0.9362315535545349,0.4504719376564026,-1.9413424730300903,0.6881332397460938,-0.9711778163909912,0,,,,,,,,,,,,,,,,0,10,293
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-21,26,3.472363096079789e-05,6.820928774686763e-06,2.2559483113582246e-05,4.522283416008577e-05,3.645598189905286e-05,103.0,0.031747832894325256,0.00409761443734169,0.019722172990441322,0.03876311331987381,0.032223839312791824,45.0,7.493924931623042e-05,0.00010596946231089532,-0.0001561102835694328,0.00032595032826066017,6.567200034623966e-05,156,-1.5836783647537231,0.5496964454650879,-2.6329185962677,-0.21789336204528809,-1.6393520832061768,0,,,,,,,,,,,,,,,,1,10,294
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-22,0,,,,,,5.0,0.03276606649160385,0.0003004973696079105,0.0323980338871479,0.03301142156124115,0.03301142156124115,21.0,3.329099126858637e-05,0.0001505751279182732,-0.0002750645508058369,0.00033500432618893683,2.8086689781048335e-05,156,-2.306480646133423,0.34133920073509216,-3.1172075271606445,-1.444016695022583,-2.3387532234191895,0,,,,,,,,,,,,,,,,2,10,295
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-23,0,,,,,,156.0,0.03482586890459061,0.002840262372046709,0.029647434130311012,0.03940927982330322,0.03390800580382347,0.0,,,,,,156,-0.7327872514724731,0.22507667541503906,-1.2037886381149292,-0.2653777003288269,-0.6882787942886353,0,,,,,,,,,,,,,,,,3,10,296
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-24,0,,,,,,97.0,0.03531079366803169,0.0038245748728513718,0.028640590608119965,0.041586630046367645,0.03659919276833534,0.0,,,,,,156,0.08772620558738708,0.14915335178375244,-0.2361302673816681,0.4045853614807129,0.10355168581008911,45954,0.01083400845527649,0.011527976021170616,-0.03884492442011833,0.07066094875335693,0.011044483631849289,-0.142526313662529,0.018459290266036987,-0.22813354432582855,-0.06389644742012024,-0.14313971996307373,-0.012215280905365944,0.005784393288195133,-0.04281630367040634,0.012546575628221035,-0.012330425903201103,4,10,297
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-25,0,,,,,,65.0,0.036099229007959366,0.002228035591542721,0.03165506571531296,0.039955202490091324,0.03667055070400238,12.0,4.6306657168315724e-05,0.0001868991821538657,-0.0003225335094612092,0.00022304104641079903,0.00016207934822887182,156,-0.5975839495658875,0.33265456557273865,-1.6791050434112549,-0.05961284413933754,-0.5256785154342651,0,,,,,,,,,,,,,,,,5,10,298
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-26,92,3.348266545799561e-05,1.2092140423192177e-05,5.307589162839577e-06,6.185166421346366e-05,3.2969350286293775e-05,141.0,0.03727717697620392,0.002862068358808756,0.03055001236498356,0.04259325563907623,0.037817489355802536,110.0,5.044126373832114e-05,0.00021673388255294412,-0.00045361751108430326,0.0006721162353642285,3.1179311918094754e-05,156,-1.272892713546753,0.5249013304710388,-2.6502861976623535,0.5148895382881165,-1.353454828262329,0,,,,,,,,,,,,,,,,6,10,299
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-27,9,3.74641313101165e-05,1.233996772498358e-05,2.2117927073850296e-05,5.799323844257742e-05,3.347131860209629e-05,156.0,0.03335634991526604,0.002981151221320033,0.025244425982236862,0.03976806625723839,0.03397093713283539,65.0,4.801424438483082e-05,0.0002359749050810933,-0.0004728994390461594,0.0005154068348929286,2.4398625100729987e-05,156,-1.8264681100845337,0.3212232291698456,-2.6439239978790283,-1.0661866664886475,-1.8432555198669434,0,,,,,,,,,,,,,,,,0,10,300
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-28,0,,,,,,156.0,0.037452373653650284,0.00180508429184556,0.03393810614943504,0.04285426810383797,0.037248395383358,14.0,8.140852150972933e-05,0.0002288500836584717,-0.0002234028506791219,0.0004014575097244233,3.887733691954054e-05,156,-0.7916048765182495,0.28780797123908997,-1.834113597869873,-0.037673093378543854,-0.8121446967124939,0,,,,,,,,,,,,,,,,1,10,301
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-29,0,,,,,,37.0,0.03687616437673569,0.0023516358342021704,0.03330167010426521,0.039047613739967346,0.038913436233997345,0.0,,,,,,156,0.6110866665840149,0.26508936285972595,-0.06377993524074554,1.1756073236465454,0.63325035572052,45954,-0.006208906881511211,0.011388004757463932,-0.06825228780508041,0.0709632858633995,-0.00716057326644659,-0.13700473308563232,0.022989103570580482,-0.278872549533844,-0.03614921122789383,-0.1334501951932907,0.013674085028469563,0.005880074109882116,-0.027559010311961174,0.03863077983260155,0.01417664997279644,2,10,302
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-30,0,,,,,,139.0,0.03534989431500435,0.0020658737048506737,0.02942562848329544,0.03880252316594124,0.0360754020512104,0.0,,,,,,156,-0.05422343313694,0.33490899205207825,-1.021787405014038,0.5187938809394836,-0.013891886919736862,0,,,,,,,,,,,,,,,,3,10,303
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-10-31,0,,,,,,95.0,0.03370560705661774,0.0026570141781121492,0.02845592424273491,0.0387440025806427,0.03359348699450493,0.0,,,,,,156,-0.5954084396362305,0.5029231309890747,-1.9749953746795654,0.8831617832183838,-0.5718091726303101,45954,-0.027689892798662186,0.005203046835958958,-0.05662098154425621,-0.00039952716906554997,-0.027777761220932007,-0.3516828119754791,0.030984889715909958,-0.4760657846927643,-0.2676110863685608,-0.3489569425582886,0.02902771160006523,0.004388050641864538,0.011032314971089363,0.0451735220849514,0.029126208275556564,4,10,304
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-01,0,,,,,,140.0,0.03459105268120766,0.0031372797675430775,0.02716858498752117,0.04171043634414673,0.03508244827389717,0.0,,,,,,156,-0.849347710609436,0.2730514705181122,-1.5367517471313477,-0.10271095484495163,-0.8439098596572876,0,,,,,,,,,,,,,,,,5,11,305
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-02,0,,,,,,153.0,0.038853470236063004,0.0016263267025351524,0.035096168518066406,0.04375772550702095,0.03862129896879196,0.0,,,,,,156,-0.6391992568969727,0.2325046807527542,-1.1219409704208374,-0.11734398454427719,-0.6224643588066101,0,,,,,,,,,,,,,,,,6,11,306
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-03,0,,,,,,124.0,0.038384810090065,0.0016466871602460742,0.03406902775168419,0.042637430131435394,0.03810818865895271,0.0,,,,,,154,-0.394851952791214,0.5063225030899048,-0.9088603854179382,0.6662781834602356,-0.6676260232925415,45954,-0.012236167676746845,0.002443259349092841,-0.026019055396318436,-0.000796766544226557,-0.012228763662278652,-0.3195251524448395,0.012537003494799137,-0.37578514218330383,-0.28629761934280396,-0.3188920021057129,-0.0013462993083521724,0.0025063538923859596,-0.010670680552721024,0.011008350178599358,-0.0012669129064306617,0,11,307
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-04,0,,,,,,119.0,0.035818733274936676,0.00251253810711205,0.03188788518309593,0.04423057660460472,0.03539207950234413,0.0,,,,,,156,-0.024250542744994164,0.26881566643714905,-0.5622667670249939,0.717562735080719,-0.07133892178535461,0,,,,,,,,,,,,,,,,1,11,308
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-05,0,,,,,,123.0,0.03692306578159332,0.0023163880687206984,0.03239252045750618,0.04176315665245056,0.036629464477300644,3.0,-0.00042926683090627193,0.0002369483991060406,-0.0007625225698575377,-0.0002322701911907643,-0.0002930076443590224,156,-0.8677804470062256,0.3831912875175476,-1.7701672315597534,0.035654179751873016,-0.8737932443618774,0,,,,,,,,,,,,,,,,2,11,309
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-06,0,,,,,,128.0,0.033010564744472504,0.004301130771636963,0.022611595690250397,0.039747074246406555,0.03273406997323036,0.0,,,,,,156,-1.3260259628295898,0.3380665183067322,-2.1903257369995117,-0.4890258014202118,-1.3052732944488525,0,,,,,,,,,,,,,,,,3,11,310
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-07,0,,,,,,156.0,0.030217451974749565,0.0034487121738493443,0.022909749299287796,0.0356348417699337,0.030811607837677002,0.0,,,,,,156,-0.9529317021369934,0.2788880169391632,-1.656304121017456,-0.35537007451057434,-0.9210389256477356,0,,,,,,,,,,,,,,,,4,11,311
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-08,0,,,,,,139.0,0.038226235657930374,0.003059995826333761,0.03381055220961571,0.04353715106844902,0.03677830100059509,36.0,1.4306056982604787e-05,0.00011105110752396286,-0.0002600427542347461,0.0001583490229677409,2.357837001909502e-05,156,-0.5360451936721802,0.6281322240829468,-2.222363233566284,0.4902815520763397,-0.5498200058937073,45954,-0.023144690319895744,0.02504078671336174,-0.23768915235996246,0.27124646306037903,-0.024679455906152725,-0.10096535086631775,0.04153338819742203,-0.3150345981121063,0.16760443150997162,-0.09953654557466507,0.029072094708681107,0.012378868646919727,-0.13867737352848053,0.12311199307441711,0.029986200854182243,5,11,312
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-09,0,,,,,,47.0,0.03464329615235329,0.0032695785630494356,0.030426451936364174,0.04004290699958801,0.03493616729974747,0.0,,,,,,156,0.18947207927703857,0.4140065312385559,-0.6802653670310974,1.09603750705719,0.1528450846672058,0,,,,,,,,,,,,,,,,6,11,313
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-10,0,,,,,,0.0,,,,,,0.0,,,,,,156,-0.10253234207630157,0.4233078062534332,-1.2337188720703125,0.6754213571548462,-0.046215809881687164,0,,,,,,,,,,,,,,,,0,11,314
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-11,0,,,,,,4.0,0.040123917162418365,0.000615561380982399,0.03950835391879082,0.040739476680755615,0.040123917162418365,0.0,,,,,,156,-1.1003350019454956,0.44011667370796204,-2.1886215209960938,0.2414255291223526,-1.0731878280639648,0,,,,,,,,,,,,,,,,1,11,315
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-11-12,127,5.955022788839415e-05,1.6610638340353034e-05,2.4853439754224382e-05,0.0001061030343407765,5.879757372895256e-05,107.0,0.045028142631053925,0.004007065203040838,0.03321528807282448,0.052818283438682556,0.045372094959020615,134.0,1.0594800187391229e-05,0.00026911136228591204,-0.0006052148528397083,0.0007462020730599761,3.2292460673488677e-05,156,-0.8830047845840454,0.573266327381134,-2.2793476581573486,1.057964563369751,-0.8638167381286621,0,,,,,,,,,,,,,,,,2,11,316
