location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year,pm25,pm25_daily_std,pm25_hour_count
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/10/2024,0,,,,,,8,0.067205846,0.002089635,0.065615214,0.070619889,0.065774828,0,,,,,,156,-0.301386118,0.321377009,-1.036343098,0.370103449,-0.208510116,0,,,,,,,,,,,,,,,,2,4,101,48.81583333,8.693140683,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/11/2024,0,,,,,,104,0.07738667,0.002577062,0.071770065,0.082894713,0.076882407,31,1.33E-05,7.71E-05,-0.000147702,0.000163365,-1.34E-06,156,0.861813843,0.531297684,0.051045675,1.946648121,0.812182486,0,,,,,,,,,,,,,,,,3,4,102,49.495,12.19683672,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/12/2024,17,4.24E-05,6.34E-06,3.47E-05,5.75E-05,4.05E-05,15,0.068038292,0.000861751,0.067178249,0.069263346,0.067436524,27,1.46E-05,7.11E-05,-0.000137432,0.00010535,2.04E-05,156,1.54108727,0.368501335,0.490864754,2.098302364,1.615276575,45954,0.005770238,0.010772354,-0.079033948,0.07017538,0.006179562,-0.059641924,0.018809462,-0.177475497,0.065517142,-0.0596737,-0.005003841,0.009182761,-0.030983711,0.053369179,-0.006550215,4,4,103,38.65208333,9.092194923,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/13/2024,10,7.27E-05,1.50E-05,5.32E-05,0.000106744,7.46E-05,14,0.061117951,0.002285058,0.058867861,0.064753801,0.060496684,11,-9.38E-05,0.000112573,-0.000312702,8.39E-05,-0.000104055,156,0.627386451,0.669077992,-0.412626177,2.123874187,0.44640857,0,,,,,,,,,,,,,,,,5,4,104,31.1975,7.354903274,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/14/2024,3,5.93E-05,9.61E-06,5.08E-05,7.27E-05,5.42E-05,28,0.06954924,0.003474984,0.064411603,0.076766729,0.06805326,6,-6.84E-07,7.37E-05,-0.000109843,0.000131175,-1.36E-05,156,1.778735876,0.521151602,0.034190312,2.884345293,1.818690538,0,,,,,,,,,,,,,,,,6,4,105,46.51458333,6.388414772,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/15/2024,0,,,,,,12,0.066979878,0.001999166,0.06451112,0.069828875,0.0661522,0,,,,,,156,2.062543869,0.539463878,0.675676703,3.059448719,2.118821621,0,,,,,,,,,,,,,,,,0,4,106,35.68695652,4.900829647,23
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/16/2024,155,6.32E-05,2.74E-05,2.65E-05,0.000128838,5.17E-05,111,0.061990887,0.002000067,0.058343139,0.066067405,0.061687835,156,2.72E-05,0.000171713,-0.000481535,0.000458414,3.71E-05,156,0.080358081,0.165743738,-0.212680668,0.44364208,0.068092957,0,,,,,,,,,,,,,,,,1,4,107,35.35708333,8.789343092,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/17/2024,4,6.39E-05,9.21E-06,5.47E-05,7.31E-05,6.39E-05,84,0.065282479,0.003391111,0.059820514,0.070417464,0.066057086,31,2.28E-05,0.000178704,-0.000254677,0.000440576,7.07E-05,156,1.383189082,0.307403266,0.576188147,2.361029863,1.408843398,45954,-0.03465452,0.007660136,-0.14215672,0.005336187,-0.033286437,-0.123361155,0.023558792,-0.277897149,0.01171458,-0.123766094,0.034819894,0.009978066,0.016020218,0.133969173,0.032548796,2,4,108,39.35208333,9.310224851,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/18/2024,154,9.40E-05,5.28E-05,2.51E-05,0.000270361,8.00E-05,78,0.070196502,0.002214484,0.062956505,0.073807359,0.070261933,156,2.82E-05,0.000185287,-0.000538582,0.000643004,3.91E-05,156,0.722450137,0.249176264,0.299745858,1.400445461,0.676321745,0,,,,,,,,,,,,,,,,3,4,109,34.14708333,4.892253397,24
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,4/19/2024,48,9.41E-05,2.89E-05,3.70E-05,0.000144501,9.36E-05,40,0.066908002,0.004275386,0.056815207,0.076368809,0.0666022,54,1.83E-05,0.000155836,-0.000326242,0.000384072,1.22E-05,156,-0.101381257,0.337647349,-0.691562533,0.977295935,-0.1357878,0,,,,,,,,,,,,,,,,4,4,110,44.61375,5.359405233,24
