latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
20.35817,104.58487,338.6,0.43,0.62,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.58,3.82,D
20.17082,102.75522,343.37,0.32,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,291.95,3.63,D
20.14774,102.54163,341.04,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.48,22.76,D
20.14706,102.5354,348.12,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.73,22.76,D
20.13992,102.46983,347.5,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.72,10.17,D
20.09451,102.05808,349.91,0.58,0.52,2026-04-07,0703,N,VIIRS,n,2.0NRT,292.64,296.84,D
19.96763,100.9492,347.71,0.49,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.8,11.65,D
19.93693,100.68944,341.55,0.47,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,304.3,16,D
19.93643,100.68523,339.84,0.47,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.45,9.96,D
20.09398,102.05324,367,0.58,0.52,2026-04-07,0703,N,VIIRS,l,2.0NRT,339.47,296.84,D
20.14482,102.46841,337.13,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.56,10.17,D
20.01233,101.25251,341.36,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,308.32,68.2,D
19.62982,98.18346,330.43,0.5,0.41,2026-04-07,0703,N,VIIRS,l,2.0NRT,304.87,2.85,D
20.04296,101.47606,336.2,0.53,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.79,5.91,D
19.62726,98.13528,341.42,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,305.61,5.58,D
19.98956,100.97995,367,0.49,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,306.97,22.77,D
20.1615,102.48205,336.41,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.36,9.04,D
20.16084,102.4761,343.41,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.69,7.79,D
19.62864,98.11679,330.57,0.5,0.41,2026-04-07,0703,N,VIIRS,l,2.0NRT,303.45,3.52,D
20.16974,102.51079,339.89,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.68,4.36,D
19.99409,100.97945,356.8,0.49,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,304.4,22.77,D
19.63178,98.1116,341.24,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,303.5,3.52,D
19.63736,98.12473,334.21,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.99,15.96,D
19.63674,98.12012,336.66,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,304.63,15.96,D
20.1489,102.23396,352.73,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.46,12.49,D
20.0835,101.66171,356.31,0.55,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.65,23.73,D
20.04153,101.30222,340.94,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.35,6.69,D
19.64853,98.12239,330.31,0.5,0.41,2026-04-07,0703,N,VIIRS,l,2.0NRT,301.37,5.26,D
19.64618,98.10474,333.51,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,302,1.71,D
19.63688,98.12168,346.5,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.91,33.22,D
20.14422,102.46592,336.19,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.66,15.49,D
20.03996,101.47292,336.2,0.53,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.14,5.81,D
19.64434,98.12008,330.28,0.5,0.41,2026-04-07,0703,N,VIIRS,l,2.0NRT,301.52,6.23,D
19.99071,100.981,345.55,0.49,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,307.94,25.65,D
19.99023,100.97668,337.93,0.49,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.87,25.65,D
19.64581,98.10175,332.82,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.54,2.1,D
20.35881,104.5846,340.33,0.43,0.62,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.49,4.38,D
19.99524,100.98055,335.94,0.49,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,301,6.23,D
19.65071,98.11007,331.91,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.53,5.13,D
20.16081,102.47968,345.54,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.18,19.76,D
20.10483,101.94431,332.64,0.57,0.52,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.95,4.4,D
20.16949,102.51469,341.8,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.53,11.31,D
20.03981,101.29911,340.77,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.35,8.74,D
19.66432,98.15624,331.96,0.5,0.41,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.98,2.41,D
20.08442,101.66378,346.2,0.55,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.44,11.8,D
20.08384,101.65846,335.5,0.55,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.5,11.8,D
20.00946,100.98476,346.01,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.53,15.75,D
19.9757,100.68667,342.46,0.47,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.97,10.77,D
19.97516,100.68199,341.17,0.47,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.7,4.96,D
20.14997,102.23112,340.64,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.05,6.32,D
20.0786,101.56641,337.72,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.35,2.87,D
20.3225,103.89068,334.09,0.39,0.59,2026-04-07,0703,N,VIIRS,n,2.0NRT,292.91,5.22,D
20.17861,102.408,339.53,0.61,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.26,10.25,D
20.05039,101.22614,334.8,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.46,17.06,D
20.05493,101.22511,367,0.51,0.5,2026-04-07,0703,N,VIIRS,h,2.0NRT,306.76,17.06,D
20.35994,104.16485,338.06,0.4,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.03,4.46,D
20.0596,101.26673,337.43,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,292.96,5.19,D
20.05553,101.23048,341.74,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.87,17.06,D
20.05436,101.22001,345.54,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,303.48,13.61,D
19.98123,100.57904,339.27,0.47,0.47,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.78,3.64,D
20.05945,101.22389,367,0.51,0.5,2026-04-07,0703,N,VIIRS,h,2.0NRT,326.29,80.07,D
20.10279,101.61282,330.7,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,290.52,7.49,D
20.08543,101.45609,332.92,0.53,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.49,2.78,D
20.06773,101.29758,339.93,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.86,79.52,D
20.06708,101.29182,346.38,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,309.08,79.52,D
20.06067,101.23476,336.66,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.3,8.43,D
20.06008,101.22948,352.84,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.21,80.07,D
20.05889,101.21889,339.39,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.99,14.89,D
20.03728,101.02782,331.79,0.5,0.49,2026-04-07,0703,N,VIIRS,l,2.0NRT,304.03,4.64,D
20.50346,105.60474,367,0.5,0.66,2026-04-07,0703,N,VIIRS,h,2.0NRT,297.23,16.69,D
20.07229,101.29647,367,0.52,0.5,2026-04-07,0703,N,VIIRS,h,2.0NRT,303.12,79.52,D
20.06397,101.22261,367,0.51,0.5,2026-04-07,0703,N,VIIRS,h,2.0NRT,304.75,80.07,D
20.36836,104.13493,331.87,0.4,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.5,3.01,D
20.17579,102.23966,332.72,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.1,7.64,D
20.17514,102.23354,333.99,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.9,7.64,D
20.10752,101.61237,345.38,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.37,7.49,D
20.10693,101.60703,347.36,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.52,15.21,D
20.10631,101.60146,353.76,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.92,15.21,D
20.10568,101.59581,350.63,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.05,19.23,D
20.10115,101.55486,347.66,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.43,29.68,D
20.07292,101.30211,355.62,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.12,26.28,D
20.06882,101.26563,333.34,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.95,8.84,D
20.0652,101.23351,341.11,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.93,8.43,D
20.06459,101.22814,343.28,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.41,80.07,D
19.99247,100.59886,356.61,0.47,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.87,15.23,D
20.02716,100.85949,367,0.49,0.48,2026-04-07,0703,N,VIIRS,h,2.0NRT,351.38,253.71,D
20.37464,104.14159,356.58,0.4,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.14,12.21,D
20.37428,104.13786,347.52,0.4,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.52,12.21,D
20.11223,101.61171,349.22,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.69,51.07,D
20.11163,101.60635,338.28,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.33,26.33,D
20.0781,101.30656,340.77,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.83,18.56,D
20.07748,101.30106,342.55,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.82,18.56,D
20.06968,101.23197,351.79,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.01,15.24,D
20.02771,100.86426,331.5,0.49,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.54,253.71,D
19.99694,100.59888,339.73,0.47,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,303.6,4.75,D
20.38067,104.14561,344.43,0.4,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.63,23.89,D
20.38028,104.14149,354.8,0.4,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.13,12.21,D
20.24616,102.80905,334.81,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.57,3.49,D
20.11691,101.61082,342.73,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,292.19,51.07,D
20.1163,101.60538,336.98,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.66,26.33,D
20.08266,101.30546,344.35,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.8,18.56,D
20.08204,101.29993,338.1,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.09,18.56,D
20.08079,101.28886,330.58,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.64,5.12,D
20.08018,101.28355,332.06,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.94,4.41,D
20.3816,104.09711,367,0.4,0.6,2026-04-07,0703,N,VIIRS,h,2.0NRT,295.56,17.65,D
20.12097,101.60434,331.4,0.54,0.51,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.61,4.49,D
20.08598,101.2934,330.24,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.21,22.38,D
20.08538,101.28812,354.64,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.48,22.38,D
20.08479,101.28296,355.59,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.81,29.08,D
20.08424,101.27807,356.51,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.87,29.08,D
20.08372,101.27351,338.89,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.86,17.24,D
20.08002,101.24086,330.15,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.92,54.61,D
20.07886,101.23067,349.92,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,304.64,145.66,D
20.35545,103.77523,367,0.38,0.59,2026-04-07,0703,N,VIIRS,h,2.0NRT,294.21,23.87,D
20.2654,102.89372,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,297.91,13.12,D
20.26508,102.8907,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,300.42,12.57,D
20.26475,102.88753,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,303.45,12.57,D
20.0841,101.23577,367,0.51,0.5,2026-04-07,0703,N,VIIRS,h,2.0NRT,334.08,145.66,D
20.35514,103.77215,349.39,0.38,0.59,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.92,23.87,D
20.23305,102.58716,339.09,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.26,10.39,D
20.23251,102.58208,348.08,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.31,11.99,D
20.19424,102.22591,334.76,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.67,5.57,D
20.1756,102.05473,336.66,0.58,0.52,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.56,6.54,D
20.09061,101.29295,345.48,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.42,22.38,D
20.08945,101.28273,330.08,0.52,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.57,29.08,D
20.08466,101.24071,339.96,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.76,54.61,D
20.08354,101.2308,351.25,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.89,145.66,D
20.43957,104.57975,330.26,0.43,0.62,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.97,2.34,D
20.2705,102.89275,331.02,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.93,4.29,D
20.26985,102.88651,331.91,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.98,5.38,D
20.20583,102.28662,333.52,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.86,8.41,D
20.1992,102.22561,341.19,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.05,7.36,D
20.0882,101.23083,354.11,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.76,54.38,D
20.08766,101.2261,341.33,0.51,0.5,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.83,10.82,D
20.35684,103.67951,331.34,0.37,0.58,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.95,3.66,D
20.07036,101.0355,332.13,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.8,6.33,D
20.28353,102.91754,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,294,97.01,D
20.07546,101.03979,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,341.45,416.42,D
20.07492,101.03512,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,332.88,416.42,D
20.45838,104.65485,334.22,0.43,0.62,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.07,3.75,D
20.42194,104.2783,332.26,0.41,0.6,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.64,3.92,D
20.36211,103.67746,337.72,0.37,0.58,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.56,3.75,D
20.28286,102.91122,350.91,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.62,42.27,D
20.07601,101.04449,356.96,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,311.28,32.95,D
20.07438,101.03048,339.92,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.45,53.82,D
20.28319,102.91438,208,0.33,0.55,2026-04-07,0703,N,VIIRS,l,2.0NRT,324.41,97.01,D
20.09704,101.18612,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,307.35,17.72,D
20.08057,101.04412,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,305.22,32.95,D
20.08002,101.03937,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,314.09,416.42,D
20.36885,103.68985,332.25,0.37,0.58,2026-04-07,0703,N,VIIRS,n,2.0NRT,289.86,6.91,D
20.36845,103.68584,345.13,0.37,0.58,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.94,8.62,D
20.08113,101.04893,337.77,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.75,32.95,D
20.07839,101.02537,332.72,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.39,53.82,D
20.01933,100.52402,335.57,0.46,0.47,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.83,4.52,D
20.07947,101.03465,367,0.5,0.49,2026-04-07,0703,N,VIIRS,l,2.0NRT,378.72,416.42,D
20.08454,101.03862,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,318.95,0,D
20.10158,101.1852,343.86,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.89,8.41,D
20.09978,101.1697,338.25,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.11,13.09,D
20.08512,101.04362,349.26,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.93,15.13,D
20.08289,101.02451,331.17,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.68,385,D
20.06313,100.85583,356.63,0.49,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.73,14.34,D
20.08397,101.03375,367,0.5,0.49,2026-04-07,0703,N,VIIRS,l,2.0NRT,383.03,0,D
20.08907,101.03799,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,336.28,0,D
20.26314,102.58229,332.23,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.71,4.32,D
20.25409,102.49895,331.53,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.5,35.26,D
20.2535,102.49359,337.48,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,303.26,66.27,D
20.25005,102.46195,347.11,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.83,9.63,D
20.10437,101.1692,346.01,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.51,13.09,D
20.10378,101.16414,353.16,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.18,44.77,D
20.09028,101.0483,333.97,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.16,15.13,D
20.08968,101.04319,352.93,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.32,15.13,D
20.08848,101.03293,367,0.5,0.49,2026-04-07,0703,N,VIIRS,l,2.0NRT,344.81,0,D
20.09365,101.03775,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,334.17,321.87,D
20.25508,102.46169,337.03,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.09,5.18,D
20.10842,101.1641,334.84,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.53,5.73,D
20.09773,101.07256,330.69,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.1,5.4,D
20.09717,101.06773,347.4,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.7,6.22,D
20.09661,101.06299,333.02,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.23,6.22,D
20.09485,101.04797,331.97,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.42,90.74,D
20.29974,102.8256,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,295.13,4.99,D
20.11595,101.18874,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,304.55,33.88,D
20.09822,101.03746,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,308.11,321.87,D
20.30079,102.83537,337.94,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.86,4.65,D
20.30013,102.8292,331.67,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.61,4.99,D
20.27617,102.60814,340.56,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,291.92,7.18,D
20.1154,101.18404,354.32,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,311.97,55.21,D
20.11487,101.17951,344.13,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,306.43,55.21,D
20.10176,101.06753,330.7,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.96,6.22,D
20.09941,101.04752,334.73,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,300.38,90.74,D
20.30597,102.83524,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,300.04,13.01,D
20.30629,102.83823,332.97,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.43,15.77,D
20.30565,102.83231,330.52,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.3,13.01,D
20.12055,101.18827,356.04,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,310.53,39.36,D
20.12001,101.18368,352.61,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,316.76,45.21,D
20.11948,101.17916,340.28,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.28,45.21,D
20.10278,101.03708,344.99,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.88,96.98,D
20.10218,101.03196,314.73,0.5,0.49,2026-04-07,0703,N,VIIRS,l,2.0NRT,315.24,96.98,D
20.12464,101.18348,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,301.65,45.21,D
20.12409,101.17883,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,305.69,45.21,D
20.43008,103.965,330.68,0.39,0.59,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.51,2.41,D
20.41745,103.84184,345.89,0.38,0.59,2026-04-07,0703,N,VIIRS,n,2.0NRT,291.94,6.89,D
20.26336,102.399,330.33,0.61,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.22,7.32,D
20.12518,101.18812,346.08,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.84,39.36,D
20.1287,101.17847,348.49,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.48,20.48,D
20.22989,102.01209,335.18,0.58,0.52,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.87,4.58,D
20.1153,101.18578,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,308.76,62.12,D
20.09865,101.03404,367,0.5,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,334.46,101.21,D
20.26198,102.58022,336.47,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.62,5.51,D
20.25356,102.49718,342.65,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.49,102.41,D
20.2498,102.46011,347.17,0.62,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.63,14.14,D
20.11584,101.19072,341.14,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.03,28.22,D
20.11481,101.18125,351.75,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,313.59,62.12,D
20.10197,101.06428,330.41,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.49,4.06,D
20.09921,101.03913,333.96,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.05,101.21,D
20.09809,101.02895,339.77,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,299.96,28.56,D
20.12043,101.19016,344.38,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.2,28.22,D
20.11991,101.18535,354.71,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,313.57,62.12,D
20.11942,101.18095,346.13,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,310.25,62.12,D
20.1032,101.03362,356.32,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.43,101.21,D
20.10263,101.0284,330.74,0.5,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,302.58,28.56,D
20.2971,102.82707,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,296.61,8.87,D
20.12454,101.1852,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,300.17,27.03,D
20.12404,101.18064,367,0.51,0.49,2026-04-07,0703,N,VIIRS,h,2.0NRT,305.49,27.03,D
20.27482,102.60628,343.54,0.63,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,293.14,9.88,D
20.12506,101.1899,331.1,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.73,7.6,D
20.12349,101.17567,343.42,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.07,16.71,D
20.45991,104.47352,335.76,0.42,0.61,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.73,4.98,D
20.30323,102.8365,346.64,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,294.92,16.6,D
20.30293,102.83356,351.87,0.33,0.55,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.27,20.39,D
20.25853,102.39756,332.35,0.61,0.54,2026-04-07,0703,N,VIIRS,n,2.0NRT,295.92,5.37,D
20.12865,101.18031,349.12,0.51,0.49,2026-04-07,0703,N,VIIRS,n,2.0NRT,298.35,27.03,D
20.30842,102.83646,367,0.33,0.55,2026-04-07,0703,N,VIIRS,h,2.0NRT,297.11,8.5,D
20.08583,100.75598,335.04,0.48,0.48,2026-04-07,0703,N,VIIRS,n,2.0NRT,301.63,2.29,D
20.39102,103.61901,340.88,0.37,0.58,2026-04-07,0703,N,VIIRS,n,2.0NRT,289.33,4.38,D
20.22848,102.01492,341.22,0.58,0.52,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.4,6.83,D
20.41788,103.84104,349.28,0.38,0.59,2026-04-07,0703,N,VIIRS,n,2.0NRT,289.46,5.51,D
20.26228,102.2886,345.74,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,297.74,15.01,D
20.2616,102.28216,344.43,0.6,0.53,2026-04-07,0703,N,VIIRS,n,2.0NRT,296.45,18.34,D
